,mV
4849,1886
4850,1873
4851,1863
4852,1856
4853,1840
4854,1837
4855,1830
4856,1831
4857,
4858,
4859,
4860,
4861,1837
4862,1845
4863,1856
4864,1867
4865,1886
4866,1900
4867,1904
4868,1907
4869,1906
4870,1905
4871,1904
4872,1895
4873,1886
4874,1882
4875,1877
4876,1882
4877,1884
4878,1890
4879,1895
4880,1898
4881,1907
4882,1920
4883,1927
4884,1933
4885,1935
4886,1935
4887,1935
4888,1931
4889,1922
4890,1915
4891,1905
4892,1904
4893,1910
4894,1914
4895,1919
4896,1930
4897,1936
4898,1950
4899,1967
4900,1967
4901,1962
4902,1963
4903,1961
4904,1951
4905,1942
4906,1927
4907,1910
4908,1900
4909,1893
4910,1894
4911,1904
4912,1910
4913,1921
4914,1935
4915,4095
4916,4095
4917,4095
4918,4095
4919,1905
4920,1936
4921,1964
4922,1983
4923,2000
4924,2005
4925,2005
4926,
4927,
4928,2000
4929,1994
4930,1988
4931,1983
4932,1973
4933,1965
4934,1953
4935,1950
4936,1949
4937,1949
4938,1949
4939,1958
4940,1966
4941,1969
4942,1978
4943,1975
4944,1968
4945,1964
4946,1957
4947,1953
4948,1944
4949,1936
4950,1921
4951,1915
4952,1914
4953,1919
4954,1931
4955,1937
4956,1952
4957,1968
4958,1981
4959,1996
4960,2000
4961,1999
4962,1994
4963,1987
4964,1984
4965,1975
4966,1961
4967,1947
4968,1941
4969,1939
4970,1943
4971,1950
4972,1957
4973,1968
4974,1983
4975,1994
4976,1999
4977,1997
4978,1991
4979,1991
4980,1986
4981,1979
4982,1971
4983,1966
4984,1963
4985,1958
4986,1965
4987,1969
4988,1971
4989,1984
4990,1991
4991,2001
4992,2034
4993,2035
4994,2031
4995,2023
4996,2023
4997,2030
4998,2029
4999,2033
5000,
5001,2037
5002,2043
5003,2059
5004,2064
5005,2067
5006,2064
5007,2059
5008,2054
5009,2046
5010,2043
5011,2039
5012,2033
5013,2028
5014,
5015,2032
5016,2034
5017,2050
5018,2059
5019,2064
5020,2077
5021,2087
5022,2096
5023,2097
5024,2096
5025,2094
5026,2091
5027,
5028,
5029,2089
5030,2087
5031,2081
5032,2075
5033,2075
5034,2082
5035,2086
5036,2099
5037,2107
5038,2114
5039,2127
5040,2138
5041,2153
5042,2158
5043,2160
5044,2161
5045,2163
5046,2166
5047,2160
5048,2149
5049,2139
5050,2128
5051,2129
5052,2128
5053,2130
5054,2137
5055,2144
5056,2155
5057,2163
5058,2170
5059,2170
5060,2167
5061,2173
5062,2172
5063,2173
5064,2171
5065,2163
5066,2163
5067,2164
5068,2172
5069,2180
5070,2190
5071,2195
5072,2203
5073,2192
5074,2183
5075,2173
5076,2165
5077,2163
5078,2161
5079,2164
5080,2170
5081,2179
5082,2192
5083,2207
5084,2218
5085,2218
5086,2217
5087,2214
5088,2207
5089,2194
5090,2191
5091,2177
5092,2163
5093,1786
5094,1779
5095,1765
5096,1755
5097,1746
5098,1749
5099,1754
5100,1762
5101,1775
5102,1785
5103,1802
5104,1817
5105,1831
5106,1839
5107,
5108,1840
5109,1845
5110,1849
5111,1845
5112,1840
5113,1829
5114,1819
5115,1808
5116,1807
5117,1806
5118,1807
5119,1808
5120,1812
5121,1821
5122,1835
5123,1835
5124,1838
5125,1839
5126,1835
5127,1830
5128,1818
5129,1811
5130,1803
5131,1799
5132,1798
5133,1805
5134,1814
5135,1817
5136,1828
5137,1837
5138,1847
5139,1856
5140,1859
5141,1858
5142,1856
5143,1848
5144,1841
5145,1835
5146,1821
5147,1812
5148,1809
5149,1811
5150,1817
5151,1821
5152,1831
5153,1840
5154,1851
5155,1863
5156,1869
5157,1872
5158,1872
5159,1867
5160,1866
5161,1859
5162,1855
5163,1840
5164,1830
5165,1826
5166,1823
5167,1826
5168,1831
5169,1842
5170,
5171,1856
5172,1872
5173,1893
5174,1904
5175,1909
5176,1907
5177,1915
5178,1911
5179,1904
5180,1894
5181,1883
5182,1873
5183,1871
5184,1871
5185,1870
5186,1871
5187,1872
5188,1872
5189,1877
5190,1885
5191,1877
5192,1873
5193,1865
5194,1862
5195,1857
5196,1853
5197,1845
5198,1841
5199,1842
5200,1850
5201,1856
5202,1866
5203,1870
5204,1874
5205,1884
5206,1897
5207,1897
5208,1893
5209,1888
5210,1883
5211,1873
5212,1864
5213,1856
5214,1842
5215,1835
5216,1833
5217,1840
5218,1840
5219,1842
5220,1853
5221,1859
5222,
5223,
5224,1870
5225,1876
5226,1877
5227,1877
5228,1873
5229,1872
5230,1871
5231,1865
5232,1856
5233,1844
5234,1840
5235,1840
5236,1842
5237,1847
5238,1855
5239,1865
5240,1874
5241,1888
5242,1899
5243,1894
5244,1885
5245,1874
5246,1865
5247,1855
5248,1840
5249,1828
5250,1820
5251,1809
5252,1811
5253,1813
5254,1817
5255,1821
5256,1829
5257,1840
5258,1853
5259,1861
5260,1860
5261,1861
5262,1859
5263,1856
5264,1853
5265,1845
5266,1837
5267,1830
5268,1832
5269,1837
5270,1841
5271,1849
5272,1855
5273,1862
5274,1872
5275,1876
5276,1877
5277,1875
5278,1871
5279,1870
5280,1863
5281,1856
5282,1851
5283,1837
5284,1828
5285,1821
5286,1869
5287,1871
5288,1869
5289,1870
5290,1868
5291,1859
5292,1853
5293,1841
5294,1833
5295,1825
5296,1822
5297,1824
5298,1825
5299,1834
5300,
5301,
5302,1840
5303,1850
5304,1857
5305,1857
5306,1854
5307,1850
5308,1847
5309,1840
5310,1830
5311,1822
5312,1808
5313,1803
5314,1802
5315,1802
5316,1804
5317,1809
5318,1817
5319,1832
5320,1842
5321,1854
5322,1855
5323,1849
5324,1846
5325,1840
5326,1834
5327,1824
