,mV
4831,
4832,
4833,1959
4834,2000
4835,2046
4836,2070
4837,2073
4838,2039
4839,1997
4840,1939
4841,1883
4842,1814
4843,1756
4844,1712
4845,1701
4846,1717
4847,1751
4848,1798
4849,1842
4850,1884
4851,1933
4852,1968
4853,1973
4854,1965
4855,1935
4856,1904
4857,1872
4858,1853
4859,1824
4860,1801
4861,1797
4862,1806
4863,1827
4864,1858
4865,1895
4866,1925
4867,1953
4868,1984
4869,2000
4870,1996
4871,1974
4872,1941
4873,1904
4874,1878
4875,1855
4876,1823
4877,1797
4878,1793
4879,1808
4880,1831
4881,1871
4882,1899
4883,1922
4884,1952
4885,1985
4886,2000
4887,1994
4888,1966
4889,1915
4890,1873
4891,1831
4892,1777
4893,1731
4894,1712
4895,1723
4896,1831
4897,1878
4898,1934
4899,1975
4900,2027
4901,2070
4902,
4903,
4904,
4905,2084
4906,2081
4907,2054
4908,2011
4909,1977
4910,1939
4911,1902
4912,1859
4913,1847
4914,1859
4915,1899
4916,1957
4917,2026
4918,2097
4919,2162
4920,2239
4921,2299
4922,2351
4923,2381
4924,2402
4925,2422
4926,2456
4927,2469
4928,2487
4929,2509
4930,2555
4931,2631
4932,2729
4933,2836
4934,2949
4935,3070
4936,3200
4937,3338
4938,3470
4939,3607
4940,3711
4941,3789
4942,3824
4943,3843
4944,3830
4945,3767
4946,3708
4947,3643
4948,3559
4949,3471
4950,3351
4951,3214
4952,3049
4953,2896
4954,2751
4955,2591
4956,2412
4957,2223
4958,2035
4959,1863
4960,1712
4961,1580
4962,1460
4963,1901
4964,1963
4965,2014
4966,2078
4967,2128
4968,2158
4969,
4970,
4971,2161
4972,2147
4973,2119
4974,2077
4975,2029
4976,1975
4977,1923
4978,1888
4979,1878
4980,1895
4981,1931
4982,1969
4983,2002
4984,2032
4985,2064
4986,2087
4987,2085
4988,2054
4989,2003
4990,1957
4991,
4992,
4993,1909
4994,1870
4995,1833
4996,1799
4997,1788
4998,1802
4999,1834
5000,1866
5001,1903
5002,1935
5003,1969
5004,2011
5005,2034
5006,2046
5007,2032
5008,2013
5009,1991
5010,1977
5011,1952
5012,1909
5013,1881
5014,1867
5015,1870
5016,1892
5017,1913
5018,1947
5019,1976
5020,2011
5021,2047
5022,2068
5023,2069
5024,2055
5025,2025
5026,1993
5027,1955
5028,1910
5029,1860
5030,1904
5031,1956
5032,2002
5033,2047
5034,2096
5035,2128
5036,2143
5037,2126
5038,2093
5039,2043
5040,2000
5041,1953
5042,1901
5043,1854
5044,1823
5045,1826
5046,1856
5047,1901
5048,1946
5049,2160
5050,2103
5051,2031
5052,1981
5053,1958
5054,1963
5055,1990
5056,2029
5057,2081
5058,2128
5059,2177
5060,2230
5061,2266
5062,2274
5063,2257
5064,2228
5065,2188
5066,2138
5067,2093
5068,
5069,
5070,2030
5071,1999
5072,1991
5073,1999
5074,2019
5075,2041
5076,2062
5077,2078
5078,2092
5079,2096
5080,2081
5081,2047
5082,2000
5083,1957
5084,1922
5085,1882
5086,1839
5087,1803
5088,1793
5089,1811
5090,1843
5091,1877
5092,1904
5093,1923
5094,1954
5095,1975
5096,1990
5097,1981
5098,1948
5099,1904
5100,1857
5101,1810
5102,1766
5103,1713
5104,1675
5105,1659
5106,1669
5107,1683
5108,1710
5109,1742
5110,1776
5111,1823
5112,1872
5113,1914
5114,1933
5115,1932
5116,1905
5117,1872
5118,1824
5119,1764
5120,1711
5121,1675
5122,1676
5123,1705
5124,1750
5125,1802
5126,1856
5127,1899
5128,1945
5129,1967
5130,1974
5131,1967
5132,1939
5133,1901
5134,1854
5135,
5136,
5137,1827
5138,1825
5139,1841
5140,1867
5141,1893
5142,1910
5143,1916
5144,1936
5145,1943
5146,1950
5147,1933
5148,1904
5149,1877
5150,1848
5151,1831
5152,1801
5153,1775
5154,1774
5155,1783
5156,1821
5157,1858
5158,1905
5159,1943
5160,1987
5161,2032
5162,2073
5163,2090
5164,2077
5165,2039
5166,2001
5167,1952
5168,1911
5169,1863
5170,1835
5171,1833
5172,1849
5173,1877
5174,1914
5175,1947
5176,1973
5177,2011
5178,2037
5179,2055
5180,2045
5181,2021
5182,1982
5183,1936
5184,1888
5185,1835
5186,1785
5187,1753
5188,1762
5189,1791
5190,1833
5191,1877
5192,1921
5193,1964
5194,2009
5195,2055
5196,2080
5197,1971
5198,1913
5199,1872
5200,
5201,
5202,
5203,1857
5204,1870
5205,1891
5206,1930
5207,1971
5208,2017
5209,2067
5210,2112
5211,2128
5212,2112
5213,2067
5214,2010
5215,1958
5216,1915
5217,1861
5218,1827
5219,1820
5220,1839
5221,1879
5222,1922
5223,1969
5224,2001
5225,2032
5226,2075
5227,2087
5228,2082
5229,2054
5230,2005
5231,1963
5232,1927
5233,1894
5234,1851
5235,1818
5236,1815
5237,1835
5238,1871
5239,1915
5240,1953
5241,2000
5242,2041
5243,2095
5244,2111
5245,2099
5246,2071
5247,2021
5248,1981
5249,1936
5250,1895
5251,1846
5252,1810
5253,1809
5254,1837
5255,1875
5256,1921
5257,1971
5258,2023
5259,2081
5260,2127
5261,2139
5262,2128
5263,1941
5264,1979
5265,2016
5266,
5267,
5268,2068
5269,2112
5270,2127
5271,2110
5272,2077
5273,2020
5274,1977
5275,1936
5276,1887
5277,1850
5278,1850
5279,1872
5280,1907
5281,1949
5282,1977
5283,2000
5284,2027
5285,2057
5286,2071
5287,2065
5288,2038
5289,2010
5290,1989
5291,1967
5292,1947
5293,1910
5294,1883
5295,1878
5296,1903
5297,1934
5298,1976
5299,2009
5300,2045
5301,2090
5302,2113
5303,2121
5304,2100
5305,2070
5306,2029
5307,1986
5308,1950
5309,1911
5310,1871
5311,1847
5312,1851
5313,1875
5314,1909
5315,1953
5316,1998
5317,2039
5318,2094
5319,2125
5320,2127
5321,2106
5322,2077
5323,2028
5324,1983
5325,1942
5326,1893
5327,1856
5328,1840
5329,1914
5330,1959
5331,2011
5332,2061
5333,2113
5334,
5335,
5336,2161
5337,2183
5338,2186
5339,2159
5340,2117
5341,2073
5342,2022
5343,1968
5344,1915
5345,1887
5346,1893
5347,1922
5348,1972
5349,2035
5350,2103
5351,2160
5352,2218
5353,2256
5354,2259
5355,2240
5356,2209
5357,2166
5358,2125
5359,2087
5360,2030
5361,1989
5362,1980
5363,1987
5364,2013
5365,2059
5366,2098
5367,2141
5368,2189
