,0
3621,1545.0
3622,1572.0
3623,1632.0
3624,1719.0
3625,1830.0
3626,1949.0
3627,2075.0
3628,2207.0
3629,2335.0
3630,2445.0
3631,2521.0
3632,2579.0
3633,2613.0
3634,2646.0
3635,2682.0
3636,2706.0
3637,2742.0
3638,2806.0
3639,2911.0
3640,3037.0
3641,3194.0
3642,3365.0
3643,3536.0
3644,3739.0
3645,3942.0
3646,4095.0
3647,4095.0
3648,4074.0
3649,3900.0
3650,3653.0
3651,3423.0
3652,3184.0
3653,2931.0
3654,2694.0
3655,2490.0
3656,2331.0
3657,2203.0
3658,2096.0
3659,1998.0
3660,1918.0
3661,1855.0
3662,1815.0
3663,1776.0
3664,1726.0
3665,1676.0
3666,1615.0
3667,1571.0
3668,1530.0
3669,1495.0
3670,1467.0
3671,1469.0
3672,1508.0
3673,1575.0
3674,1659.0
3675,1745.0
3676,1834.0
3677,1909.0
3678,1983.0
3679,2046.0
3680,2080.0
3681,2077.0
3682,2035.0
3683,1983.0
3684,1921.0
3685,1858.0
3686,1776.0
3687,1709.0
3688,1662.0
3689,1654.0
3690,1678.0
3691,1717.0
3692,1763.0
3693,1808.0
3694,1854.0
3695,1905.0
3696,1941.0
3697,1959.0
3698,1941.0
3699,1905.0
3700,1857.0
3701,1803.0
3702,1749.0
3703,1691.0
3704,1642.0
3705,1628.0
3706,1633.0
3707,1667.0
3708,1709.0
3709,1755.0
3710,1811.0
3711,1861.0
3712,1917.0
3713,1947.0
3714,1952.0
3715,1926.0
3716,1878.0
3717,1819.0
3718,1758.0
3719,1685.0
3720,1614.0
3721,1562.0
3722,1545.0
3723,1553.0
3724,1594.0
3725,1639.0
3726,1691.0
3727,1744.0
3728,1795.0
3729,1840.0
3730,1859.0
3731,1843.0
3732,1807.0
3733,1757.0
3734,1705.0
3735,1654.0
3736,1600.0
3737,1543.0
3738,1513.0
3739,1521.0
3740,1577.0
3741,1633.0
3742,1706.0
3743,1774.0
3744,1833.0
3745,1887.0
3746,1920.0
3747,1936.0
3748,1910.0
3749,1866.0
3750,1806.0
3751,1743.0
3752,1671.0
3753,1598.0
3754,1526.0
3755,1498.0
3756,1504.0
3757,1535.0
3758,1590.0
3759,1638.0
3760,1687.0
3761,1743.0
3762,1796.0
3763,1831.0
3764,1840.0
3765,1811.0
3766,1770.0
3767,1719.0
3768,1666.0
3769,1616.0
3770,1564.0
3771,1522.0
3772,1523.0
3773,1552.0
3774,1600.0
3775,1664.0
3776,1727.0
3777,1779.0
3778,1829.0
3779,1872.0
3780,1886.0
3781,1871.0
3782,1824.0
3783,1751.0
3784,1681.0
3785,1615.0
3786,1548.0
3787,1479.0
3788,1462.0
3789,1473.0
3790,1520.0
3791,1585.0
3792,1651.0
3793,1714.0
3794,1771.0
3795,1837.0
3796,1874.0
3797,1879.0
3798,1856.0
3799,1809.0
3800,1749.0
3801,1690.0
3802,1633.0
3803,1577.0
3804,1522.0
3805,1505.0
3806,1521.0
3807,1565.0
3808,1616.0
3809,1666.0
3810,1711.0
3811,1765.0
3812,1808.0
3813,1839.0
3814,1841.0
3815,1828.0
3816,1790.0
3817,1745.0
3818,1707.0
3819,1658.0
3820,1600.0
3821,1565.0
3822,1554.0
3823,1577.0
3824,1616.0
3825,1670.0
3826,1729.0
3827,1781.0
3828,1844.0
3829,1903.0
3830,1924.0
3831,1911.0
3832,1873.0
3833,1821.0
3834,1759.0
3835,1687.0
3836,1618.0
3837,1552.0
3838,1510.0
3839,1519.0
3840,1552.0
3841,1601.0
3842,1662.0
3843,1717.0
3844,1783.0
3845,1847.0
3846,1905.0
3847,1927.0
3848,1920.0
3849,1889.0
3850,1840.0
3851,1779.0
3852,1719.0
3853,1655.0
3854,1602.0
3855,1583.0
3856,1585.0
3857,1840.0
3858,1787.0
3859,1724.0
3860,1659.0
3861,1595.0
3862,1523.0
3863,1470.0
3864,1456.0
3865,1471.0
3866,1510.0
3867,1558.0
3868,1616.0
3869,1661.0
3870,1712.0
3871,1753.0
3872,1776.0
3873,1765.0
3874,1728.0
3875,1664.0
3876,1600.0
3877,1531.0
3878,1469.0
3879,1413.0
3880,1379.0
3881,1381.0
3882,1410.0
3883,1455.0
3884,1503.0
3885,1547.0
3886,1581.0
3887,1617.0
3888,1648.0
3889,1652.0
3890,1627.0
3891,1584.0
3892,1513.0
3893,1456.0
3894,1470.0
3895,1408.0
3896,1347.0
3897,1286.0
3898,1215.0
3899,1167.0
3900,1159.0
3901,1182.0
3902,1232.0
3903,1299.0
3904,1369.0
3905,1440.0
3906,1502.0
3907,1558.0
3908,1584.0
3909,1575.0
3910,1533.0
3911,1474.0
3912,1404.0
3913,1331.0
3914,1264.0
3915,1205.0
3916,1169.0
3917,1184.0
3918,1219.0
3919,1280.0
3920,1346.0
3921,1417.0
3922,1481.0
3923,1554.0
3924,1602.0
3925,1625.0
3926,1605.0
3927,1563.0
3928,1505.0
3929,1445.0
3930,1382.0
3931,1311.0
3932,1263.0
3933,1242.0
3934,1257.0
3935,1296.0
3936,1349.0
3937,1392.0
3938,1444.0
3939,1497.0
3940,1552.0
3941,1584.0
3942,1583.0
3943,1553.0
3944,1502.0
3945,1455.0
3946,1407.0
3947,1360.0
3948,1314.0
3949,1291.0
3950,1301.0
3951,1345.0
3952,1402.0
3953,1459.0
3954,1509.0
3955,1557.0
3956,1600.0
3957,1632.0
3958,1648.0
3959,1631.0
3960,1590.0
3961,1527.0
3962,1466.0
3963,1410.0
3964,1346.0
3965,1295.0
3966,1267.0
3967,1279.0
3968,1317.0
3969,1379.0
3970,1441.0
3971,1502.0
3972,1567.0
3973,1622.0
3974,1666.0
3975,1680.0
3976,1661.0
3977,1616.0
3978,1559.0
3979,1494.0
3980,1438.0
3981,1378.0
3982,1334.0
3983,1328.0
3984,1354.0
3985,1409.0
3986,1487.0
3987,1563.0
3988,1628.0
3989,1690.0
3990,1744.0
3991,1778.0
3992,1775.0
3993,1732.0
3994,1670.0
3995,1601.0
3996,1520.0
3997,1438.0
3998,1360.0
3999,1306.0
4000,1296.0
4001,1318.0
4002,1360.0
4003,1422.0
4004,1480.0
4005,1549.0
4006,1613.0
4007,1668.0
4008,1712.0
4009,1719.0
4010,1698.0
4011,1649.0
4012,1594.0
4013,1529.0
4014,1457.0
4015,1392.0
4016,1360.0
4017,1370.0
4018,1408.0
4019,1471.0
4020,1535.0
4021,1602.0
4022,1667.0
4023,1731.0
4024,1776.0
4025,1795.0
4026,1776.0
4027,1731.0
4028,1670.0
4029,1599.0
4030,1531.0
4031,1452.0
4032,1389.0
4033,1363.0
4034,1367.0
4035,1408.0
4036,1469.0
4037,1523.0
4038,1593.0
4039,1660.0
4040,1727.0
4041,1767.0
4042,1770.0
4043,1744.0
4044,1685.0
4045,1628.0
4046,1565.0
4047,1493.0
4048,1423.0
4049,1391.0
4050,1389.0
4051,1410.0
4052,1463.0
4053,1521.0
4054,1585.0
4055,1634.0
4056,1687.0
4057,1732.0
4058,1758.0
4059,1750.0
4060,1713.0
4061,1669.0
4062,1615.0
4063,1570.0
4064,1520.0
4065,1485.0
4066,1475.0
4067,1499.0
4068,1554.0
4069,1617.0
4070,1680.0
4071,1743.0
4072,1792.0
4073,1835.0
4074,1867.0
4075,1872.0
4076,1840.0
4077,1787.0
4078,1713.0
4079,1643.0
4080,1577.0
4081,1493.0
4082,1438.0
4083,1421.0
4084,1439.0
4085,1473.0
4086,1535.0
4087,1599.0
4088,1659.0
4089,1711.0
4090,1776.0
4091,1813.0
4092,1828.0
4093,1809.0
4094,1776.0
4095,1728.0
4096,1672.0
4097,1603.0
4098,1546.0
4099,1494.0
4100,1489.0
4101,1512.0
4102,1557.0
4103,1612.0
4104,1667.0
4105,1721.0
4106,1771.0
4107,1824.0
4108,1843.0
4109,1847.0
4110,1814.0
4111,1765.0
4112,1712.0
4113,1654.0
4114,1597.0
4115,1533.0
4116,1504.0
4117,1503.0
4118,1535.0
4119,1586.0
4120,1645.0
4121,1687.0
4122,1744.0
4123,1805.0
4124,1847.0
4125,1872.0
4126,1859.0
4127,1829.0
4128,1776.0
4129,1727.0
4130,1667.0
4131,1603.0
4132,1552.0
4133,1531.0
4134,1547.0
4135,1584.0
4136,1629.0
4137,1682.0
4138,1731.0
4139,1783.0
4140,1839.0
4141,1862.0
4142,1872.0
4143,1843.0
4144,1807.0
4145,1754.0
4146,1712.0
4147,1661.0
4148,1616.0
4149,1586.0
4150,1584.0
4151,1606.0
4152,1648.0
4153,1687.0
4154,1739.0
4155,1777.0
4156,1819.0
4157,1858.0
4158,1866.0
4159,1853.0
4160,1812.0
4161,1755.0
4162,1698.0
4163,1629.0
4164,1573.0
4165,1507.0
4166,1483.0
4167,1497.0
4168,1547.0
4169,1601.0
4170,1669.0
4171,1735.0
4172,1795.0
4173,1862.0
4174,1913.0
4175,1937.0
4176,1936.0
4177,1909.0
4178,1872.0
4179,1826.0
4180,1775.0
4181,1712.0
4182,1656.0
4183,1632.0
4184,1641.0
4185,1673.0
4186,1716.0
4187,1763.0
4188,1808.0
4189,1850.0
4190,1899.0
4191,1916.0
4192,1916.0
4193,1886.0
4194,1837.0
4195,1773.0
4196,1707.0
4197,1648.0
4198,1581.0
4199,1549.0
4200,1550.0
4201,1581.0
4202,1635.0
4203,1695.0
4204,1758.0
4205,1807.0
4206,1862.0
4207,1920.0
4208,1941.0
4209,1936.0
4210,1901.0
4211,1851.0
4212,1789.0
4213,1733.0
4214,1663.0
4215,1600.0
4216,1568.0
4217,1568.0
4218,1599.0
4219,1648.0
4220,1708.0
4221,1756.0
4222,1799.0
4223,1851.0
4224,1895.0
4225,1907.0
4226,1884.0
4227,1840.0
4228,1777.0
4229,1717.0
4230,1657.0
4231,1599.0
4232,1552.0
4233,1545.0
4234,1573.0
4235,1619.0
4236,1680.0
4237,1746.0
4238,1808.0
4239,1873.0
4240,1937.0
4241,1984.0
4242,1995.0
4243,1979.0
4244,1936.0
4245,1872.0
4246,1810.0
4247,1743.0
4248,1666.0
4249,1613.0
4250,1600.0
4251,1619.0
4252,1665.0
4253,1721.0
4254,1791.0
4255,1857.0
4256,1921.0
4257,1981.0
4258,2005.0
4259,1999.0
4260,1967.0
4261,1913.0
4262,1862.0
4263,1817.0
4264,1756.0
4265,1699.0
4266,1675.0
4267,1678.0
4268,1712.0
4269,1774.0
4270,1839.0
4271,1903.0
4272,1968.0
4273,2026.0
4274,2075.0
4275,2104.0
4276,2096.0
4277,2059.0
4278,2002.0
4279,1939.0
4280,1879.0
4281,1813.0
4282,1763.0
4283,1746.0
4284,1766.0
4285,1813.0
4286,1871.0
4287,1927.0
4288,1978.0
4289,2021.0
4290,2070.0
4291,2095.0
4292,2094.0
4293,2060.0
4294,1999.0
4295,1941.0
4296,1881.0
4297,1825.0
4298,1765.0
4299,1729.0
4300,1723.0
4301,1748.0
4302,1794.0
4303,1846.0
4304,1901.0
4305,1946.0
4306,1998.0
4307,2045.0
4308,2074.0
4309,2065.0
4310,2026.0
4311,1977.0
4312,1925.0
4313,1867.0
4314,1798.0
4315,1733.0
4316,1698.0
4317,1699.0
4318,1719.0
4319,1767.0
4320,1813.0
4321,1857.0
4322,1904.0
4323,1954.0
4324,1993.0
4325,2002.0
4326,1985.0
4327,1939.0
4328,1886.0
4329,1822.0
4330,1767.0
4331,1707.0
4332,1655.0
4333,1646.0
4334,1665.0
4335,1712.0
4336,1771.0
4337,1831.0
4338,1879.0
4339,1928.0
4340,1973.0
4341,1995.0
4342,1995.0
4343,1955.0
4344,1900.0
4345,1838.0
4346,1775.0
4347,1712.0
4348,1648.0
4349,1601.0
4350,1598.0
4351,1625.0
4352,1679.0
4353,1737.0
4354,1797.0
4355,1857.0
4356,1918.0
4357,1969.0
4358,2003.0
4359,2001.0
4360,1977.0
4361,1926.0
4362,1867.0
4363,1808.0
4364,1744.0
4365,1680.0
4366,1648.0
4367,1655.0
4368,1687.0
4369,1737.0
4370,1789.0
4371,1834.0
4372,1872.0
4373,1919.0
4374,1955.0
4375,1965.0
4376,1937.0
4377,1891.0
4378,1833.0
4379,1771.0
4380,1714.0
4381,1649.0
4382,1599.0
4383,1586.0
4384,1606.0
4385,1653.0
4386,1712.0
4387,1775.0
4388,1833.0
4389,1893.0
4390,1951.0
4391,1991.0
4392,2013.0
4393,2000.0
4394,1957.0
4395,1909.0
4396,1855.0
4397,1795.0
4398,1737.0
4399,1697.0
4400,1693.0
4401,1712.0
4402,1753.0
4403,1808.0
4404,1870.0
4405,1925.0
4406,1989.0
4407,2042.0
4408,2077.0
4409,2071.0
4410,2034.0
4411,1981.0
4412,1923.0
4413,1862.0
4414,1799.0
4415,1737.0
4416,1709.0
4417,1713.0
4418,1745.0
4419,1805.0
4420,1869.0
4421,1921.0
4422,1974.0
4423,2029.0
4424,2069.0
4425,2086.0
4426,2064.0
4427,2015.0
4428,1959.0
4429,1891.0
4430,1836.0
4431,1776.0
4432,1731.0
4433,1731.0
4434,1763.0
4435,1819.0
4436,1895.0
4437,1969.0
4438,2045.0
4439,2131.0
4440,2222.0
4441,2303.0
4442,2365.0
4443,2395.0
4444,2416.0
4445,2427.0
4446,2437.0
4447,2451.0
4448,2469.0
4449,2497.0
4450,2574.0
4451,2675.0
4452,2818.0
4453,2985.0
4454,3169.0
4455,3367.0
4456,3595.0
4457,3858.0
4458,4095.0
4459,4095.0
4460,4095.0
4461,4095.0
4462,4095.0
4463,4095.0
4464,4095.0
4465,4095.0
4466,3973.0
4467,3833.0
4468,3693.0
4469,3555.0
4470,3408.0
4471,3254.0
4472,3109.0
4473,2963.0
4474,2832.0
4475,2683.0
4476,2518.0
4477,2355.0
4478,2200.0
4479,2069.0
4480,1953.0
4481,1858.0
4482,1787.0
4483,1762.0
4484,1793.0
4485,1863.0
4486,1952.0
4487,2053.0
4488,2150.0
4489,2240.0
4490,2329.0
4491,2400.0
4492,2426.0
4493,2414.0
4494,2371.0
4495,2320.0
4496,2253.0
4497,2186.0
4498,2113.0
4499,2064.0
4500,2055.0
4501,2078.0
4502,2123.0
4503,2174.0
4504,2230.0
4505,2281.0
4506,2325.0
4507,2368.0
4508,2384.0
4509,2366.0
4510,2320.0
4511,2251.0
4512,2174.0
4513,2098.0
4514,2015.0
4515,1941.0
4516,1890.0
4517,1877.0
4518,1890.0
4519,1922.0
4520,1968.0
4521,2012.0
4522,2064.0
4523,2112.0
4524,2155.0
4525,2166.0
4526,2154.0
4527,2122.0
4528,2069.0
4529,2018.0
4530,1966.0
4531,1902.0
4532,1840.0
4533,1822.0
4534,1838.0
4535,1876.0
4536,1936.0
4537,1986.0
4538,2034.0
4539,2090.0
4540,2142.0
4541,2166.0
4542,2161.0
4543,2129.0
4544,2064.0
4545,1994.0
4546,1915.0
4547,1842.0
4548,1765.0
4549,1707.0
4550,1681.0
4551,1694.0
4552,1736.0
4553,1792.0
4554,1856.0
4555,1907.0
4556,1967.0
4557,2016.0
4558,2045.0
4559,2047.0
4560,2021.0
4561,1968.0
4562,1913.0
4563,1858.0
4564,1801.0
4565,1741.0
4566,1705.0
4567,1712.0
4568,1744.0
4569,1799.0
4570,1858.0
4571,1915.0
4572,1969.0
4573,2031.0
4574,2081.0
4575,2094.0
4576,2075.0
4577,2028.0
4578,1967.0
4579,1911.0
4580,1852.0
4581,1786.0
4582,1728.0
4583,1698.0
4584,1706.0
4585,1733.0
4586,1771.0
4587,1818.0
4588,1864.0
4589,1918.0
4590,1968.0
4591,2000.0
4592,2011.0
4593,1988.0
4594,1946.0
4595,1891.0
4596,1837.0
4597,1770.0
4598,1709.0
4599,1664.0
4600,1663.0
4601,1691.0
4602,1743.0
4603,1807.0
4604,1868.0
4605,1923.0
4606,1970.0
4607,2017.0
4608,2039.0
4609,2033.0
4610,2000.0
4611,1947.0
4612,1889.0
4613,1830.0
4614,1757.0
4615,1687.0
4616,1648.0
4617,1648.0
4618,1678.0
4619,1727.0
4620,1792.0
4621,1853.0
4622,1909.0
4623,1968.0
4624,2022.0
4625,2047.0
4626,2039.0
4627,2001.0
4628,1937.0
4629,1875.0
4630,1810.0
4631,1744.0
4632,1689.0
4633,1674.0
4634,1696.0
4635,1744.0
4636,1805.0
4637,1864.0
4638,1915.0
4639,1967.0
4640,2009.0
4641,2041.0
4642,2042.0
4643,2003.0
4644,1955.0
4645,1905.0
4646,1857.0
4647,1819.0
4648,1770.0
4649,1743.0
4650,1748.0
4651,1787.0
4652,1843.0
4653,1904.0
4654,1958.0
4655,2011.0
4656,2064.0
4657,2107.0
4658,2128.0
4659,2118.0
4660,2081.0
4661,2018.0
4662,1955.0
4663,1898.0
4664,1825.0
4665,1763.0
4666,1726.0
4667,1728.0
4668,1764.0
4669,1817.0
4670,1872.0
4671,1923.0
4672,1973.0
4673,2023.0
4674,2075.0
4675,2097.0
4676,2085.0
4677,2046.0
4678,1997.0
4679,1942.0
4680,1900.0
4681,1841.0
4682,1781.0
4683,1762.0
4684,1764.0
4685,1797.0
4686,1840.0
4687,1889.0
4688,1937.0
4689,1991.0
4690,2056.0
4691,2103.0
4692,2114.0
4693,2101.0
4694,2065.0
4695,2025.0
4696,1975.0
4697,1921.0
4698,1866.0
4699,1817.0
4700,1795.0
4701,1805.0
4702,1839.0
4703,1875.0
4704,1923.0
4705,1971.0
4706,2023.0
4707,2073.0
4708,2101.0
4709,2096.0
4710,2066.0
4711,2009.0
4712,1947.0
4713,1891.0
4714,1834.0
4715,1777.0
4716,1751.0
4717,1744.0
4718,1774.0
4719,1810.0
4720,1862.0
4721,1904.0
4722,1943.0
4723,1985.0
4724,2017.0
4725,2023.0
4726,2001.0
4727,1968.0
4728,1913.0
4729,1854.0
4730,1803.0
4731,1740.0
4732,1680.0
4733,1649.0
4734,1648.0
4735,1675.0
4736,1714.0
4737,1771.0
4738,1825.0
4739,1883.0
4740,1936.0
4741,1977.0
4742,1980.0
4743,1955.0
4744,1900.0
4745,1836.0
4746,1760.0
4747,1681.0
4748,1603.0
4749,1535.0
4750,1510.0
4751,1519.0
4752,1558.0
4753,1615.0
4754,1673.0
4755,1729.0
4756,1788.0
4757,1831.0
4758,1855.0
4759,1849.0
4760,1819.0
4761,1766.0
4762,1701.0
4763,1641.0
4764,1571.0
4765,1490.0
4766,1441.0
4767,1430.0
4768,1445.0
4769,1488.0
4770,1552.0
4771,1606.0
4772,1664.0
4773,1724.0
4774,1777.0
4775,1807.0
4776,1798.0
4777,1773.0
4778,1726.0
4779,1670.0
4780,1619.0
4781,1561.0
4782,1501.0
4783,1473.0
4784,1483.0
4785,1520.0
4786,1571.0
4787,1625.0
4788,1680.0
4789,1727.0
4790,1767.0
4791,1785.0
4792,1776.0
4793,1744.0
4794,1690.0
4795,1637.0
4796,1584.0
4797,1523.0
4798,1466.0
4799,1424.0
4800,1424.0
4801,1449.0
4802,1495.0
4803,1567.0
4804,1639.0
4805,1710.0
4806,1776.0
4807,1840.0
4808,1872.0
4809,1869.0
4810,1840.0
4811,1789.0
4812,1726.0
4813,1661.0
4814,1588.0
4815,1515.0
4816,1463.0
4817,1451.0
4818,1470.0
4819,1510.0
4820,1571.0
4821,1632.0
4822,1700.0
4823,1769.0
4824,1823.0
4825,1855.0
4826,1854.0
4827,1831.0
4828,1792.0
4829,1744.0
4830,1686.0
4831,1633.0
4832,1576.0
4833,1546.0
4834,1546.0
4835,1573.0
4836,1615.0
4837,1663.0
4838,1719.0
4839,1767.0
4840,1813.0
4841,1843.0
4842,1850.0
4843,1826.0
4844,1781.0
4845,1728.0
4846,1680.0
4847,1630.0
4848,1581.0
4849,1547.0
4850,1547.0
4851,1578.0
4852,1631.0
4853,1692.0
4854,1756.0
4855,1813.0
4856,1871.0
4857,1920.0
4858,1948.0
4859,1946.0
4860,1911.0
4861,1851.0
4862,1786.0
4863,1715.0
4864,1646.0
4865,1580.0
4866,1535.0
4867,1535.0
4868,1574.0
4869,1626.0
4870,1694.0
4871,1761.0
4872,1813.0
4873,1875.0
4874,1931.0
4875,1956.0
4876,1951.0
4877,1909.0
4878,1853.0
4879,1783.0
4880,1713.0
4881,1637.0
4882,1574.0
4883,1530.0
4884,1545.0
4885,1584.0
4886,1643.0
4887,1712.0
4888,1781.0
4889,1840.0
4890,1898.0
4891,1936.0
4892,1943.0
4893,1921.0
4894,1872.0
4895,1822.0
4896,1755.0
4897,1701.0
4898,1639.0
4899,1589.0
4900,1577.0
4901,1595.0
4902,1641.0
4903,1702.0
4904,1761.0
4905,1809.0
4906,1865.0
4907,1915.0
4908,1945.0
4909,1940.0
4910,1915.0
4911,1860.0
4912,1803.0
4913,1744.0
4914,1695.0
4915,1643.0
4916,1614.0
4917,1619.0
4918,1656.0
4919,1709.0
4920,1762.0
4921,1813.0
4922,1863.0
4923,1909.0
4924,1943.0
4925,1952.0
4926,1927.0
4927,1877.0
4928,1821.0
4929,1755.0
4930,1698.0
4931,1632.0
4932,1577.0
4933,1552.0
4934,1567.0
4935,1609.0
4936,1672.0
4937,1737.0
4938,1797.0
4939,1853.0
4940,1905.0
4941,1942.0
4942,1951.0
4943,1930.0
4944,1891.0
4945,1843.0
4946,1797.0
4947,1748.0
4948,1702.0
4949,1665.0
4950,1660.0
4951,1677.0
4952,1714.0
4953,1760.0
4954,1810.0
4955,1854.0
4956,1897.0
4957,1931.0
4958,1943.0
4959,1929.0
4960,1889.0
4961,1829.0
4962,1761.0
4963,1697.0
4964,1634.0
4965,1582.0
4966,1545.0
4967,1554.0
4968,1590.0
4969,1653.0
4970,1713.0
4971,1776.0
4972,1836.0
4973,1902.0
4974,1943.0
4975,1968.0
4976,1963.0
4977,1922.0
4978,1870.0
4979,1809.0
4980,1747.0
4981,1677.0
4982,1614.0
4983,1587.0
4984,1589.0
4985,1613.0
4986,1665.0
4987,1713.0
4988,1767.0
4989,1817.0
4990,1872.0
4991,1915.0
4992,1932.0
4993,1918.0
4994,1872.0
4995,1811.0
4996,1746.0
4997,1683.0
4998,1619.0
4999,1583.0
5000,1581.0
5001,1599.0
5002,1662.0
5003,1724.0
5004,1791.0
5005,1847.0
5006,1904.0
5007,1954.0
5008,1985.0
5009,1979.0
5010,1949.0
5011,1895.0
5012,1837.0
5013,1774.0
5014,1712.0
5015,1649.0
5016,1611.0
5017,1616.0
5018,1643.0
5019,1698.0
5020,1755.0
5021,1808.0
5022,1861.0
5023,1911.0
5024,1955.0
5025,1968.0
5026,1953.0
5027,1907.0
5028,1842.0
5029,1788.0
5030,1731.0
5031,1659.0
5032,1616.0
5033,1590.0
5034,1594.0
5035,1619.0
5036,1661.0
5037,1705.0
5038,1742.0
5039,1776.0
5040,1820.0
5041,1847.0
5042,1855.0
5043,1830.0
5044,1787.0
5045,1728.0
5046,1680.0
5047,1629.0
5048,1578.0
5049,1535.0
5050,1534.0
5051,1563.0
5052,1615.0
5053,1683.0
5054,1753.0
5055,1824.0
5056,1884.0
5057,1946.0
5058,1985.0
5059,1986.0
5060,1955.0
5061,1894.0
5062,1827.0
5063,1755.0
5064,1679.0
5065,1600.0
5066,1552.0
5067,1530.0
5068,1550.0
5069,1585.0
5070,1633.0
5071,1681.0
5072,1732.0
5073,1786.0
5074,1840.0
5075,1871.0
5076,1874.0
5077,1862.0
5078,1828.0
5079,1789.0
5080,1744.0
5081,1687.0
5082,1635.0
5083,1607.0
5084,1615.0
5085,1652.0
5086,1702.0
5087,1751.0
5088,1803.0
5089,1853.0
5090,1904.0
5091,1938.0
5092,1949.0
5093,1926.0
5094,1882.0
5095,1827.0
5096,1764.0
5097,1701.0
5098,1629.0
5099,1573.0
5100,1553.0
5101,1561.0
5102,1594.0
5103,1636.0
5104,1687.0
5105,1731.0
5106,1776.0
5107,1835.0
5108,1872.0
5109,1877.0
5110,1855.0
5111,1809.0
5112,1766.0
5113,1720.0
5114,1670.0
5115,1619.0
5116,1597.0
5117,1601.0
5118,1632.0
5119,1675.0
5120,1742.0
5121,1800.0
5122,1858.0
5123,1917.0
5124,1963.0
5125,1984.0
5126,1969.0
5127,1929.0
5128,1871.0
5129,1799.0
5130,1731.0
5131,1867.0
5132,1926.0
5133,1970.0
5134,2032.0
5135,2094.0
5136,2123.0
5137,2123.0
5138,2090.0
5139,2030.0
5140,1968.0
5141,1903.0
5142,1835.0
5143,1758.0
5144,1709.0
5145,1697.0
5146,1715.0
5147,1766.0
5148,1821.0
5149,1878.0
5150,1934.0
5151,1999.0
5152,2055.0
5153,2083.0
5154,2079.0
5155,2041.0
5156,1993.0
5157,1937.0
5158,1875.0
5159,1819.0
5160,1757.0
5161,1722.0
5162,1718.0
5163,1743.0
5164,1778.0
5165,1840.0
5166,1889.0
5167,1941.0
5168,1999.0
5169,2031.0
5170,2039.0
5171,2015.0
5172,1967.0
5173,1904.0
5174,1830.0
5175,1760.0
5176,1683.0
5177,1633.0
5178,1616.0
5179,1647.0
5180,1702.0
5181,1773.0
5182,1846.0
5183,1904.0
5184,1959.0
5185,2000.0
5186,2022.0
5187,2015.0
5188,1981.0
5189,1929.0
5190,1877.0
5191,1839.0
5192,1781.0
5193,1740.0
5194,1703.0
5195,1705.0
5196,1731.0
5197,1784.0
5198,1840.0
5199,1893.0
5200,1937.0
5201,1984.0
5202,2018.0
5203,2026.0
5204,2003.0
5205,1961.0
5206,1902.0
5207,1831.0
5208,1766.0
5209,1698.0
5210,1631.0
5211,1590.0
5212,1597.0
5213,1633.0
5214,1693.0
5215,1769.0
5216,1840.0
5217,1907.0
5218,1979.0
5219,2031.0
5220,2064.0
5221,2047.0
5222,2015.0
5223,1967.0
5224,1916.0
5225,1861.0
5226,1798.0
5227,1744.0
5228,1732.0
5229,1744.0
5230,1783.0
5231,1837.0
5232,1896.0
5233,1937.0
5234,1983.0
5235,2029.0
5236,2047.0
5237,2054.0
5238,2018.0
5239,1963.0
5240,1908.0
5241,1855.0
5242,1803.0
5243,1746.0
5244,1712.0
5245,1707.0
5246,1729.0
5247,1782.0
5248,1851.0
5249,1914.0
5250,1973.0
5251,2032.0
5252,2089.0
5253,2121.0
5254,2118.0
5255,2102.0
5256,2064.0
5257,2022.0
5258,1996.0
5259,1966.0
5260,1939.0
5261,1946.0
5262,1994.0
5263,2084.0
5264,2185.0
5265,2304.0
5266,2416.0
5267,2543.0
5268,2679.0
5269,2803.0
5270,2903.0
5271,2983.0
5272,3045.0
5273,3109.0
5274,3159.0
5275,3216.0
5276,3263.0
5277,3311.0
5278,3408.0
5279,3535.0
5280,3714.0
5281,3921.0
5282,4095.0
5283,4095.0
5284,4095.0
5285,4095.0
5286,4095.0
5287,4095.0
5288,3904.0
5289,3623.0
5290,3361.0
5291,3120.0
5292,2882.0
5293,2655.0
5294,2458.0
5295,2314.0
5296,2214.0
5297,2154.0
5298,2113.0
5299,2091.0
5300,2080.0
5301,2087.0
5302,2110.0
5303,2131.0
5304,2128.0
5305,2118.0
5306,2095.0
5307,2063.0
5308,2042.0
5309,2005.0
5310,1970.0
5311,1955.0
5312,1975.0
5313,2023.0
5314,2087.0
5315,2157.0
5316,2221.0
5317,2275.0
5318,2338.0
5319,2382.0
5320,2399.0
5321,2387.0
5322,2349.0
5323,2291.0
5324,2226.0
5325,2165.0
5326,2099.0
5327,2032.0
5328,2016.0
5329,2026.0
5330,2063.0
5331,2115.0
5332,2159.0
5333,2210.0
5334,2255.0
5335,2298.0
5336,2320.0
5337,2320.0
5338,2288.0
5339,2240.0
5340,2184.0
5341,2127.0
5342,2064.0
5343,1998.0
5344,1947.0
5345,1926.0
5346,1936.0
5347,1957.0
5348,2001.0
5349,2047.0
5350,2084.0
5351,2128.0
5352,2167.0
5353,2193.0
5354,2186.0
5355,2158.0
5356,2105.0
5357,2057.0
5358,2013.0
5359,1963.0
5360,1914.0
5361,1898.0
5362,1904.0
5363,1939.0
5364,1993.0
5365,2054.0
5366,2103.0
5367,2134.0
5368,2186.0
5369,2206.0
